0.0,0.0,0.0
0.02,-0.017870368685552678,5.267588001827084E-4
0.04,-0.03364708447605403,0.001984211208172155
0.06,-0.048099299870192805,0.0043624934994583925
0.08,-0.06114840641851677,0.007618473558038884
0.1,-0.07271200111023979,0.011669087043016802
0.12000000000000001,-0.08280277369999632,0.016419534728571224
0.14,-0.0915557159668448,0.021818916145710805
0.16,-0.09910038905434883,0.027843657761085733
0.18,-0.10554331335054709,0.03449573569709665
0.19999999999999998,-0.1109630604605645,0.04180277840306207
0.21999999999999997,-0.11540682976694909,0.04981653205952347
0.23999999999999996,-0.11888887219740635,0.0586096936615391
0.25999999999999995,-0.12139094082188155,0.06827117594998794
0.27999999999999997,-0.12285473488963607,0.07891004361890185
0.3,-0.12319242243418259,0.09064317511397639
0.32,-0.12232509053481551,0.10350787183020349
0.34,-0.12014562720467764,0.11744608013585331
0.36000000000000004,-0.11665253098740987,0.1323339885999806
0.38000000000000006,-0.11180126667573351,0.14811749223052328
0.4000000000000001,-0.10563303400455061,0.164712079227753
0.4200000000000001,-0.09816260543007448,0.18206989162322723
0.4400000000000001,-0.0893888622005225,0.20016265633904334
0.46000000000000013,-0.07933957064151533,0.21895271442466613
0.48000000000000015,-0.06803466708697928,0.23841152484391218
0.5000000000000001,-0.05548465459626884,0.25851797284546646
0.5200000000000001,-0.04169754054790719,0.2792532271880729
0.5400000000000001,-0.02667266260499002,0.30060286418557464
0.5600000000000002,-0.01041931885476382,0.322547061070882
0.5800000000000002,0.007057690741739779,0.3450675349776239
0.6000000000000002,0.0257588606581931,0.36814738565223376
0.6200000000000002,0.04568633477665897,0.39176898992275444
0.6400000000000002,0.06684375053488831,0.4159136588475754
0.6600000000000003,0.08924131633490123,0.44056334026609656
0.6800000000000003,0.1128891743204933,0.4656973790855061
0.7000000000000003,0.13778947257645582,0.491289564648891
0.7200000000000003,0.16395089866800824,0.5173135268260862
0.7400000000000003,0.1914028547847137,0.5437458895842288
0.7600000000000003,0.2201483643807205,0.5705508302856888
0.7800000000000004,0.25021549248648467,0.5976951534983483
0.8000000000000004,0.2816149555855847,0.6251359533128326
0.8200000000000004,0.31438830057008577,0.6528302022578502
0.8400000000000004,0.34855587968724056,0.6807224943227183
0.8600000000000004,0.3840932428745936,0.7087064208374962
0.8800000000000004,0.41978479515617334,0.7357790112619185
0.9000000000000005,0.4549969044674738,0.7614843057984719
0.9200000000000005,0.4896983064761188,0.7858438493334975
0.9400000000000005,0.5238621549338339,0.8088772679237631
0.9600000000000005,0.557454283282649,0.8305782140793132
0.9800000000000005,0.5904601922175201,0.8509784000707351
1.0000000000000004,0.6228479587433422,0.8700648551005983
1.0200000000000005,0.6546045258662094,0.8878607590007117
1.0400000000000005,0.6856982925772035,0.9043485453495359
1.0600000000000005,0.7161114164707034,0.9195368645204888
1.0800000000000005,0.7458227808759667,0.9334269701388277
1.1000000000000005,0.7748071183149259,0.9460131790353652
1.1200000000000006,0.8030374488387698,0.9572891429967457
1.1400000000000006,0.8304844075903401,0.96724828724488
1.1600000000000006,0.8571155120964545,0.9758844946559754
1.1800000000000006,0.8828944036318052,0.9831931458105807
1.2000000000000006,0.9077801450327033,0.9891726585078306
1.2200000000000006,0.9317267431682081,0.9938266997154077
1.2400000000000007,0.9546832108954743,0.997167245894372
1.2600000000000007,0.9765892017697801,0.9992123610715475
